hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,score_1,score_2,score_3,score_4,trans_1,trans_2,trans_3,trans_4,zscore_1,zscore_2,zscore_3,zscore_4,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
90c488599b01312ca7987e8f84777e52,GARY DAUGHERTY,US,65,221.0,282.0,100.0,235.0,114 reps,128 reps,103 reps,26 reps,114.0,128.0,-1293.2038834951456,26.0,-0.9457750621785374,-1.3763884560927524,0.31247519016065683,-0.7498500571286331,1.0,0.870171369606868,0.18028677329705167
8ec0ce2bc99d991569889694f318e5a3,ENRIQUE NORIEGA,MX,67,250.0,234.0,84.0,272.0,106 reps,155 reps,110 reps,20 reps,106.0,155.0,-1210.909090909091,20.0,-1.3573669164113624,-0.48924281843068473,0.3161144932305106,-1.3877821952828433,1.0,0.870171369606868,0.14060201038327302
c74edf97f88a61da895be68722b2c70b,JOHN SCHRECKENGOST,US,69,215.0,177.0,194.0,259.0,115 reps,164 reps,36 reps,22 reps,115.0,164.0,-3699.9999999999995,22.0,-0.8943260803994343,-0.19352760587666218,0.20604001704628142,-1.1751381492314399,1.0,0.870171369606868,0.3559334149915543
7ff65b605fa2b58e450758a76b82cddf,SCOTT GREENHALGH,US,66,231.0,270.0,85.0,263.0,112 reps,136 reps,109 reps,21 reps,112.0,136.0,-1222.0183486238532,21.0,-1.0486730257367436,-1.1135304893780658,0.31562321116472436,-1.2814601722571415,1.0,0.870171369606868,0.08816125055506141
559bcde695fe721bbe070d2fd31986cd,JOE SKEMP,US,67,197.0,283.0,116.0,261.0,119 reps,126 reps,100 reps,22 reps,119.0,126.0,-1332.0,22.0,-0.6885301532830218,-1.442102947771424,0.31075951871344,-1.1751381492314399,1.0,0.870171369606868,0.12141843671375663
97db40b55bb6c522660ee92cfc4f7e58,IAN MACINTOSH,GB,67,244.0,241.0,212.0,164.0,107 reps,152 reps,30 reps,32 reps,107.0,152.0,-4440.0,32.0,-1.3059179346322591,-0.5878145559486923,0.17331517277529435,-0.11191791897442299,1.0,0.870171369606868,0.412087560411848
bb4f09841661702b59182e0b2c17a954,JACK CARNEY-DEBORD,US,68,135.0,241.0,189.0,298.0,129 reps,152 reps,37 reps,20 reps,129.0,152.0,-3600.0,20.0,-0.17404033549199055,-0.5878145559486923,0.2104622932991175,-1.3877821952828433,1.0,0.870171369606868,0.38537767125076583
6e7e0d40a676ffcfc321ca15d753f46d,RICK SHAMIS,US,69,239.0,285.0,142.0,204.0,110 reps,123 reps,92 reps,29 reps,110.0,123.0,-1447.8260869565217,29.0,-1.15157098929495,-1.5406746852894315,0.3056373691753725,-0.43088398805152806,1.0,0.870171369606868,0.1657982962417337
534673173d93fc452612a2a50dc8717a,DENIS BREAUD,US,65,215.0,211.0,206.0,238.0,115 reps,159 reps,31 reps,25 reps,115.0,159.0,-4296.774193548387,25.0,-0.8943260803994343,-0.35781383507334136,0.179649013601937,-0.8561720801543348,1.0,0.870171369606868,0.3880056241005747
d56bf073c356ac1df06ada28480dae30,RAY DOOLEY,US,71,188.0,305.0,136.0,249.0,121 reps,50 reps,94 reps,24 reps,121.0,50.0,-1417.0212765957447,24.0,-0.5856321897248156,-3.939253631560948,0.3069996429886883,-0.9624941031800365,1.0,0.870171369606868,-0.4249237007624098
75903646bc071365ac1e6b865d0df8f1,NEWTON GODOY,BR,68,262.0,298.0,71.0,254.0,96 reps,108 reps,115 reps,23 reps,96.0,108.0,-1158.2608695652173,23.0,-1.8718567342023935,-2.0335333728794693,0.3184427430205413,-1.068816126205738,1.0,0.870171369606868,-0.293769502959897
96a55450fedeeefcb1b91959c83a6176,FRANK WALTER,US,74,177.0,211.0,217.0,286.0,123 reps,159 reps,9 reps,20 reps,123.0,159.0,-14799.999999999998,20.0,-0.48273422616660927,-0.35781383507334136,-0.2848326470185244,-1.3877821952828433,1.0,0.870171369606868,0.2418806437215384
a541b22b87912c3acc2cd003faa1b200,MARK RHODES,US,70,215.0,305.0,156.0,217.0,115 reps,50 reps,71 reps,28 reps,115.0,50.0,-1876.056338028169,28.0,-0.8943260803994343,-3.939253631560948,0.28669984447477065,-0.5372060110772298,1.0,0.870171369606868,-0.40085010003384247
952b68b1da49d414f82fa3669e5d5f33,JOAQUIN VILLANUEVA,US,69,250.0,250.0,217.0,183.0,106 reps,150 reps,9 reps,31 reps,106.0,150.0,-14799.999999999998,31.0,-1.3573669164113624,-0.653529047627364,-0.2848326470185244,-0.21823994200012467,1.0,0.870171369606868,0.24167923134252423
a755048588a52e49fc3265aaf855d7e2,JULIAN BOULTER,GB,65,235.0,272.0,107.0,290.0,111 reps,134 reps,101 reps,20 reps,111.0,134.0,-1318.8118811881188,20.0,-1.1001220075158467,-1.1792449810567374,0.31134273375985366,-1.3877821952828433,1.0,0.870171369606868,0.03121975708297453
86df98eacde37dd6de4d3a929f1a77c4,BILL ALLAN,CA,67,211.0,289.0,97.0,309.0,116 reps,119 reps,104 reps,14 reps,116.0,119.0,-1280.7692307692307,14.0,-0.8428770986203311,-1.672103668646775,0.3130250848552776,-2.0257143334370533,1.0,0.870171369606868,-0.18674613435535248
ab9f967cbe3940fca6745146e7a386a9,JAMES LUMLEY,US,65,244.0,205.0,238.0,223.0,107 reps,160 reps,2 reps,27 reps,107.0,160.0,-66600.0,27.0,-1.3059179346322591,-0.32495658923400556,-2.575571745987619,-0.6435280341029315,1.0,0.870171369606868,-0.3423222063823357
dbd9979efd34bfaae7f68f41b4f584af,STEVEN WHITE,US,67,231.0,302.0,202.0,176.0,112 reps,93 reps,32 reps,31 reps,112.0,93.0,-4162.5,31.0,-1.0486730257367436,-2.5263920604695067,0.1855869893769145,-0.21823994200012467,1.0,0.870171369606868,-0.031758140100497156
